customer_id,churn_score,risk_band,segment_name,top_reason_1,top_reason_2,top_reason_3,explanation_summary,best_channel,channel_confidence,chosen_action,action_priority,action_note,execution_channel
717348258,0.011245200697618567,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,tenure_aging_risk,"Risk driven by low account activity, declining balance, and tenure aging risk.",SMS,0.8000009270808828,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
770882508,0.016139733490014286,low_risk,at_risk_mid_tier,low_account_activity,low_product_usage,Gender_issue,"Risk driven by low account activity, low product usage, and Gender issue.",SMS,0.6401066719272326,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
799026633,0.02363767475397431,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.5982206066325595,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
718777008,0.0022889105437650307,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.5907018613016447,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713352183,0.01778176874714277,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,tenure_aging_risk,"Risk driven by low account activity, declining balance, and tenure aging risk.",SMS,0.7880510151053214,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
716128083,0.01857979124611085,low_risk,at_risk_mid_tier,declining_balance,low_product_usage,Gender_issue,"Risk driven by declining balance, low product usage, and Gender issue.",SMS,0.6142845540131044,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
721288158,0.04025899366509095,low_risk,at_risk_mid_tier,low_product_usage,active_but_leaving,declining_balance,"Risk driven by low product usage, active but leaving, and declining balance.",SMS,0.7996467515358643,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
757881258,0.020886344153363965,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,active_but_leaving,"Risk driven by declining balance, young flight risk, and active but leaving.",SMS,0.7932750785816259,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
715843533,0.010238705055660425,low_risk,at_risk_mid_tier,young_flight_risk,declining_balance,active_but_leaving,"Risk driven by young flight risk, declining balance, and active but leaving.",SMS,0.7881011517991726,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
717234183,0.06888685863406528,low_risk,at_risk_mid_tier,low_account_activity,tenure_aging_risk,high_balance_risk,"Risk driven by low account activity, tenure aging risk, and high balance risk.",SMS,0.6840462136777685,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
717260058,0.004784758147800409,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7185762159621383,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
709710783,0.285100856655177,low_risk,dormant_low_value,high_balance_risk,active_but_leaving,young_flight_risk,"Risk driven by high balance risk, active but leaving, and young flight risk.",SMS,0.6514824824182756,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
787284858,0.0030115301481519747,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7640427840399278,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
815845758,0.34075613064062993,medium_risk,dormant_low_value,high_balance_risk,low_product_usage,balance_per_product_issue,"Risk driven by high balance risk, low product usage, and balance per product issue.",SMS,0.4977692209997834,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
720639783,0.285100856655177,low_risk,dormant_low_value,high_balance_risk,active_but_leaving,young_flight_risk,"Risk driven by high balance risk, active but leaving, and young flight risk.",SMS,0.6514824824182756,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713331408,0.011540789809454237,low_risk,at_risk_mid_tier,declining_balance,low_product_usage,balance_per_product_issue,"Risk driven by declining balance, low product usage, and balance per product issue.",SMS,0.7640427840399278,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
778693458,0.3243557254909264,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.711518612144457,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
788610258,0.16565626803915576,low_risk,at_risk_mid_tier,high_balance_risk,balance_per_product_issue,Gender_issue,"Risk driven by high balance risk, balance per product issue, and Gender issue.",SMS,0.8356779120590693,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
711173883,0.07586416898474196,low_risk,at_risk_mid_tier,high_product_risk,balance_per_product_issue,declining_balance,"Risk driven by high product risk, balance per product issue, and declining balance.",SMS,0.6820564438847554,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
717628608,0.0029812005175906056,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7891514165579396,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
789261558,0.009617485597184172,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,tenure_aging_risk,"Risk driven by low account activity, declining balance, and tenure aging risk.",SMS,0.5769387330971167,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
770647233,0.002599982549127476,low_risk,at_risk_mid_tier,declining_balance,low_account_activity,young_flight_risk,"Risk driven by declining balance, low account activity, and young flight risk.",SMS,0.7216268817615398,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
712826208,0.003342511253402959,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7970734138881685,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
718181433,0.003060863578681819,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,young_flight_risk,"Risk driven by low account activity, declining balance, and young flight risk.",SMS,0.6285447482002947,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714460683,0.04030258296144113,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,young_flight_risk,"Risk driven by declining balance, active but leaving, and young flight risk.",SMS,0.6285447482002947,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
716460933,0.003113937243792549,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7216400248918902,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
710787708,0.014456144731271386,low_risk,at_risk_mid_tier,declining_balance,balance_per_product_issue,low_product_usage,"Risk driven by declining balance, balance per product issue, and low product usage.",SMS,0.5982206066325595,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713800158,0.04062627086661445,low_risk,at_risk_mid_tier,active_but_leaving,low_product_usage,declining_balance,"Risk driven by active but leaving, low product usage, and declining balance.",SMS,0.6038046148950873,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
712551258,0.46639931544629715,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.6667573994546093,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
715379133,0.03378001093175533,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.6867343751211764,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
712091433,0.026906735839734398,low_risk,at_risk_mid_tier,low_product_usage,balance_per_product_issue,young_flight_risk,"Risk driven by low product usage, balance per product issue, and young flight risk.",SMS,0.5555732035626595,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
771756333,0.022938367809808295,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,young_flight_risk,"Risk driven by declining balance, active but leaving, and young flight risk.",SMS,0.8038485418005545,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
779895108,0.0031316615587552955,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.799937963681414,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
771976683,0.05436500801657602,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,balance_per_product_issue,"Risk driven by declining balance, active but leaving, and balance per product issue.",SMS,0.633613390693466,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
716800908,0.43482477218030186,medium_risk,dormant_low_value,active_but_leaving,high_balance_risk,young_flight_risk,"Risk driven by active but leaving, high balance risk, and young flight risk.",SMS,0.6840462136777685,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
789413958,0.019847639833000103,low_risk,at_risk_mid_tier,declining_balance,low_product_usage,balance_per_product_issue,"Risk driven by declining balance, low product usage, and balance per product issue.",SMS,0.6883165235761405,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
711574008,0.23218661959228057,low_risk,dormant_low_value,high_balance_risk,active_but_leaving,low_product_usage,"Risk driven by high balance risk, active but leaving, and low product usage.",SMS,0.711518612144457,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714138408,0.013387149410594712,low_risk,at_risk_mid_tier,low_account_activity,Gender_issue,low_product_usage,"Risk driven by low account activity, Gender issue, and low product usage.",SMS,0.6803965272817006,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
709334658,0.14710857281805276,low_risk,at_risk_mid_tier,high_balance_risk,young_flight_risk,balance_per_product_issue,"Risk driven by high balance risk, young flight risk, and balance per product issue.",SMS,0.8006285371980745,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
709564683,0.3243557254909264,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.711518612144457,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
772292358,0.35862548286022855,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.6839960769839173,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
712933083,0.006343568852197018,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7906552145815976,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
710497608,0.004225179382808028,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7704226863607915,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
721443408,0.03334068960305966,low_risk,at_risk_mid_tier,low_product_usage,declining_balance,active_but_leaving,"Risk driven by low product usage, declining balance, and active but leaving.",SMS,0.6899741203961639,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
709149408,0.01798734470342474,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.7946167455064074,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708446808,0.06419043521963372,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.7993564929114225,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
824192658,0.2852233784786018,low_risk,dormant_low_value,high_balance_risk,low_product_usage,balance_per_product_issue,"Risk driven by high balance risk, low product usage, and balance per product issue.",SMS,0.49419276648333815,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
711625683,0.07889481344725403,low_risk,at_risk_mid_tier,balance_per_product_issue,Gender_issue,active_but_leaving,"Risk driven by balance per product issue, Gender issue, and active but leaving.",SMS,0.6899741203961639,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
717487983,0.062365114583549215,low_risk,at_risk_mid_tier,active_but_leaving,declining_balance,low_product_usage,"Risk driven by active but leaving, declining balance, and low product usage.",SMS,0.799937963681414,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
717301908,0.06268837126824367,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,balance_per_product_issue,"Risk driven by declining balance, active but leaving, and balance per product issue.",SMS,0.59958938017623,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
718435158,0.07386708133902209,low_risk,dormant_low_value,low_account_activity,high_balance_risk,balance_per_product_issue,"Risk driven by low account activity, high balance risk, and balance per product issue.",SMS,0.6110544774029646,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714797733,0.06622222728374907,low_risk,dormant_low_value,low_account_activity,high_balance_risk,low_product_usage,"Risk driven by low account activity, high balance risk, and low product usage.",SMS,0.679591795555597,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719213133,0.0023390887232931424,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,balance_per_product_issue,"Risk driven by low account activity, declining balance, and balance per product issue.",SMS,0.7185762159621383,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
798962058,0.14817676635224428,low_risk,at_risk_mid_tier,balance_per_product_issue,high_balance_risk,active_but_leaving,"Risk driven by balance per product issue, high balance risk, and active but leaving.",SMS,0.7961205435300654,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
718970058,0.020426925594802314,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.7259065081071187,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713021208,0.7380334053220932,high_risk,dormant_low_value,high_balance_risk,high_product_risk,active_but_leaving,"Risk driven by high balance risk, high product risk, and active but leaving.",SMS,0.4737605888138283,PRODUCT_TUTORIAL,6,Product tutorial + digital engagement prompt,push_notification
810856833,0.04894662479818436,low_risk,at_risk_mid_tier,declining_balance,balance_per_product_issue,active_but_leaving,"Risk driven by declining balance, balance per product issue, and active but leaving.",SMS,0.7690441768237037,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
787868958,0.021191788923376732,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,active_but_leaving,"Risk driven by declining balance, young flight risk, and active but leaving.",SMS,0.7522008432280196,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708161133,0.0020312257283411415,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.8174269835087726,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708174708,0.023245076082065056,low_risk,at_risk_mid_tier,declining_balance,low_product_usage,active_but_leaving,"Risk driven by declining balance, low product usage, and active but leaving.",SMS,0.7704226863607915,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708735183,0.029572790981742543,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,balance_per_product_issue,"Risk driven by declining balance, active but leaving, and balance per product issue.",SMS,0.764687218209388,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708445608,0.4008607086261107,medium_risk,at_risk_mid_tier,high_balance_risk,active_but_leaving,tenure_aging_risk,"Risk driven by high balance risk, active but leaving, and tenure aging risk.",SMS,0.8362500006178256,EMAIL_NUDGE,8,General medium risk nudge,SMS
778943883,0.03342131808228013,low_risk,at_risk_mid_tier,Gender_issue,low_product_usage,young_flight_risk,"Risk driven by Gender issue, low product usage, and young flight risk.",SMS,0.6867343751211764,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
788810658,0.5254648096940239,high_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.6765911149362874,PRODUCT_TUTORIAL,6,Product tutorial + digital engagement prompt,push_notification
789050883,0.26914213725430797,low_risk,dormant_low_value,high_balance_risk,active_but_leaving,young_flight_risk,"Risk driven by high balance risk, active but leaving, and young flight risk.",SMS,0.6953015547900183,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714531108,0.013115552620988348,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,low_product_usage,"Risk driven by declining balance, young flight risk, and low product usage.",SMS,0.7936292541266442,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
711635358,0.045178936288350416,low_risk,at_risk_mid_tier,low_account_activity,high_balance_risk,low_product_usage,"Risk driven by low account activity, high balance risk, and low product usage.",SMS,0.8059519788141231,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
803648508,0.047403417749515675,low_risk,at_risk_mid_tier,declining_balance,low_product_usage,Gender_issue,"Risk driven by declining balance, low product usage, and Gender issue.",SMS,0.6753060717806032,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
813200058,0.008359394697027246,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,low_product_usage,"Risk driven by declining balance, young flight risk, and low product usage.",SMS,0.5825013646074406,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
805261983,0.03098750410752331,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,young_flight_risk,"Risk driven by declining balance, active but leaving, and young flight risk.",SMS,0.7216268817615398,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
715206408,0.22330895279210708,low_risk,dormant_low_value,high_balance_risk,low_account_activity,tenure_aging_risk,"Risk driven by high balance risk, low account activity, and tenure aging risk.",SMS,0.6889298818357801,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
788684508,0.020270744921774497,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.7946167455064074,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
737933883,0.008214492186316038,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,balance_per_product_issue,"Risk driven by low account activity, declining balance, and balance per product issue.",SMS,0.803494366255536,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
768655158,0.013768925308913407,low_risk,at_risk_mid_tier,young_flight_risk,declining_balance,balance_per_product_issue,"Risk driven by young flight risk, declining balance, and balance per product issue.",SMS,0.7456852495207849,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
774437583,0.08156177852581623,low_risk,at_risk_mid_tier,active_but_leaving,high_balance_risk,low_product_usage,"Risk driven by active but leaving, high balance risk, and low product usage.",SMS,0.6061546553005689,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713104458,0.4710275958528334,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.6899741203961639,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
715462008,0.08523352056172713,low_risk,at_risk_mid_tier,active_but_leaving,declining_balance,low_product_usage,"Risk driven by active but leaving, declining balance, and low product usage.",SMS,0.820118402032803,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
715366083,0.21574197407858103,low_risk,at_risk_mid_tier,high_product_risk,balance_per_product_issue,active_but_leaving,"Risk driven by high product risk, balance per product issue, and active but leaving.",SMS,0.6921765729510022,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
712322058,0.003637405749620796,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.8023968555042172,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719737833,0.3286999042608008,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,low_product_usage,"Risk driven by high balance risk, active but leaving, and low product usage.",SMS,0.6899741203961639,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
789530208,0.44345883036255795,medium_risk,at_risk_mid_tier,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.6375983364918818,EMAIL_NUDGE,8,General medium risk nudge,SMS
717885183,0.03692224324781499,low_risk,at_risk_mid_tier,low_account_activity,tenure_aging_risk,low_product_usage,"Risk driven by low account activity, tenure aging risk, and low product usage.",SMS,0.7968111170467257,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
716244033,0.417859200196014,medium_risk,at_risk_mid_tier,high_product_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high product risk, active but leaving, and balance per product issue.",SMS,0.7694687036091257,EMAIL_NUDGE,8,General medium risk nudge,SMS
711614658,0.02793331914854051,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,young_flight_risk,"Risk driven by declining balance, active but leaving, and young flight risk.",SMS,0.7891514165579396,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
804598908,0.031033076207044735,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,balance_per_product_issue,"Risk driven by declining balance, active but leaving, and balance per product issue.",SMS,0.7643330426643695,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719161683,0.0022396619851055544,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,young_flight_risk,"Risk driven by low account activity, declining balance, and young flight risk.",SMS,0.5969043515186057,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719327808,0.025901611356624884,low_risk,at_risk_mid_tier,low_account_activity,high_balance_risk,balance_per_product_issue,"Risk driven by low account activity, high balance risk, and balance per product issue.",SMS,0.7577200732188948,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714038433,0.004123069222857722,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7910093901266163,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
710129283,0.4203844092274373,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,low_product_usage,"Risk driven by high balance risk, active but leaving, and low product usage.",SMS,0.6769214655011457,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
709367433,0.009367435884613572,low_risk,at_risk_mid_tier,young_flight_risk,declining_balance,balance_per_product_issue,"Risk driven by young flight risk, declining balance, and balance per product issue.",SMS,0.7881011517991726,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719729433,0.00609635589892026,low_risk,at_risk_mid_tier,young_flight_risk,declining_balance,low_product_usage,"Risk driven by young flight risk, declining balance, and low product usage.",SMS,0.6285447482002947,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
717192933,0.24356328550868814,low_risk,at_risk_mid_tier,high_balance_risk,balance_per_product_issue,Gender_issue,"Risk driven by high balance risk, balance per product issue, and Gender issue.",SMS,0.6061546553005689,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
711734508,0.038827747011540174,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,balance_per_product_issue,"Risk driven by declining balance, active but leaving, and balance per product issue.",SMS,0.5473567302517516,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
715153158,0.034516110633797774,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.8104447622897675,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
712149033,0.004867706627996165,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.6220696249059207,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713901108,0.04707560778096745,low_risk,dormant_low_value,high_balance_risk,low_account_activity,low_product_usage,"Risk driven by high balance risk, low account activity, and low product usage.",SMS,0.6765911149362874,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719415858,0.04534925675448468,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.7881011517991726,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
719385558,0.053817175568750715,low_risk,dormant_low_value,high_balance_risk,low_account_activity,low_product_usage,"Risk driven by high balance risk, low account activity, and low product usage.",SMS,0.49967914084867204,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
779528658,0.055951525173884305,low_risk,at_risk_mid_tier,active_but_leaving,low_product_usage,declining_balance,"Risk driven by active but leaving, low product usage, and declining balance.",SMS,0.7692604500380118,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
721508283,0.31752096361375043,medium_risk,dormant_low_value,high_balance_risk,low_product_usage,active_but_leaving,"Risk driven by high balance risk, low product usage, and active but leaving.",SMS,0.7026713361326147,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
757753083,0.07301053690736224,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,tenure_aging_risk,"Risk driven by declining balance, active but leaving, and tenure aging risk.",SMS,0.8178515102941947,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
797753283,0.016016292747797874,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,active_but_leaving,"Risk driven by declining balance, young flight risk, and active but leaving.",SMS,0.803494366255536,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
807523008,0.002016772531264781,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.7910093901266163,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
711416958,0.2976885234915849,low_risk,dormant_low_value,high_balance_risk,young_flight_risk,active_but_leaving,"Risk driven by high balance risk, young flight risk, and active but leaving.",SMS,0.6953015547900183,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
780865308,0.03558032417453575,low_risk,at_risk_mid_tier,declining_balance,active_but_leaving,low_product_usage,"Risk driven by declining balance, active but leaving, and low product usage.",SMS,0.8023968555042172,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708423933,0.22543458010807307,low_risk,dormant_low_value,high_balance_risk,young_flight_risk,balance_per_product_issue,"Risk driven by high balance risk, young flight risk, and balance per product issue.",SMS,0.5537242898844439,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714321408,0.006643253205794004,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,low_product_usage,"Risk driven by declining balance, young flight risk, and low product usage.",SMS,0.6285447482002947,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
771852483,0.2752203101705514,low_risk,dormant_low_value,high_balance_risk,active_but_leaving,low_product_usage,"Risk driven by high balance risk, active but leaving, and low product usage.",SMS,0.6899741203961639,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708185208,0.014031892788027859,low_risk,at_risk_mid_tier,low_account_activity,balance_per_product_issue,low_product_usage,"Risk driven by low account activity, balance per product issue, and low product usage.",SMS,0.7456852495207849,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
714920208,0.04154914213566576,low_risk,at_risk_mid_tier,young_flight_risk,declining_balance,high_product_risk,"Risk driven by young flight risk, declining balance, and high product risk.",SMS,0.7910093901266163,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
789952158,0.016016292747797874,low_risk,at_risk_mid_tier,declining_balance,young_flight_risk,active_but_leaving,"Risk driven by declining balance, young flight risk, and active but leaving.",SMS,0.803494366255536,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
713237958,0.003360143521155229,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.803494366255536,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
715956258,0.39944878870894895,medium_risk,dormant_low_value,high_balance_risk,active_but_leaving,balance_per_product_issue,"Risk driven by high balance risk, active but leaving, and balance per product issue.",SMS,0.6514824824182756,EMAIL_NUDGE,8,Low-cost reactivation email nudge,email
769196433,0.006109959389016283,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,low_product_usage,"Risk driven by low account activity, declining balance, and low product usage.",SMS,0.5957362556597049,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
778942233,0.029136166188161276,low_risk,at_risk_mid_tier,young_flight_risk,low_product_usage,low_account_activity,"Risk driven by young flight risk, low product usage, and low account activity.",SMS,0.52308643469887,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
708651933,0.006341894388541017,low_risk,at_risk_mid_tier,low_account_activity,declining_balance,high_product_risk,"Risk driven by low account activity, declining balance, and high product risk.",SMS,0.6142845540131044,MONITOR_ONLY,9,Monitor only — newsletter / educational content,email
